"","nmfs_original_species","stock_assessment_species_name","stock_assessment_species_location","stockid","source","stock","rgn_name","rgn_id","year","assessment","assesment_sum_5yr","adeq_assessed"
"6423","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2005,1,1,1
"6424","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2006,1,2,1
"6425","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2007,1,3,1
"6426","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2008,0,3,1
"6427","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2009,0,3,1
"6428","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2010,0,2,1
"6429","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2011,0,1,1
"6430","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2012,0,0,0
"6431","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2013,0,0,0
"6432","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2014,0,0,0
"6433","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2015,0,0,0
"6434","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2016,0,0,0
"6435","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-North",7,2017,0,0,0
"6436","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2005,1,1,1
"6437","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2006,1,2,1
"6438","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2007,1,3,1
"6439","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2008,0,3,1
"6440","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2009,0,3,1
"6441","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2010,0,2,1
"6442","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2011,0,1,1
"6443","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2012,0,0,0
"6444","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2013,0,0,0
"6445","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2014,0,0,0
"6446","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2015,0,0,0
"6447","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2016,0,0,0
"6448","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Massachusetts-South",8,2017,0,0,0
"6449","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2005,1,1,1
"6450","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2006,1,2,1
"6451","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2007,1,3,1
"6452","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2008,0,3,1
"6453","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2009,0,3,1
"6454","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2010,0,2,1
"6455","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2011,0,1,1
"6456","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2012,0,0,0
"6457","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2013,0,0,0
"6458","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2014,0,0,0
"6459","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2015,0,0,0
"6460","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2016,0,0,0
"6461","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New Hampshire",9,2017,0,0,0
"6462","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2005,1,1,1
"6463","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2006,1,2,1
"6464","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2007,1,3,1
"6465","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2008,0,3,1
"6466","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2009,0,3,1
"6467","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2010,0,2,1
"6468","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2011,0,1,1
"6469","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2012,0,0,0
"6470","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2013,0,0,0
"6471","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2014,0,0,0
"6472","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2015,0,0,0
"6473","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2016,0,0,0
"6474","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"New York",10,2017,0,0,0
"6475","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2005,1,1,1
"6476","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2006,1,2,1
"6477","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2007,1,3,1
"6478","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2008,0,3,1
"6479","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2009,0,3,1
"6480","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2010,0,2,1
"6481","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2011,0,1,1
"6482","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2012,0,0,0
"6483","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2013,0,0,0
"6484","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2014,0,0,0
"6485","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2015,0,0,0
"6486","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2016,0,0,0
"6487","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Rhode Island",11,2017,0,0,0
"6488","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2005,1,1,1
"6489","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2006,1,2,1
"6490","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2007,1,3,1
"6491","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2008,0,3,1
"6492","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2009,0,3,1
"6493","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2010,0,2,1
"6494","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2011,0,1,1
"6495","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2012,0,0,0
"6496","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2013,0,0,0
"6497","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2014,0,0,0
"6498","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2015,0,0,0
"6499","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2016,0,0,0
"6500","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Northeast",12,2017,0,0,0
"6501","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2005,1,1,1
"6502","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2006,1,2,1
"6503","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2007,1,3,1
"6504","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2008,1,4,1
"6505","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2009,1,5,1
"6506","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2010,1,5,1
"6507","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2011,1,5,1
"6508","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2012,1,5,1
"6509","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2013,1,5,1
"6510","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2014,1,5,1
"6511","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2015,1,5,1
"6512","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2016,1,5,1
"6513","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Offshore",1,2017,0,4,1
"6514","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2005,1,4,1
"6515","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2006,1,4,1
"6516","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2007,1,4,1
"6517","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2008,1,4,1
"6518","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2009,1,5,1
"6519","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2010,1,5,1
"6520","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2011,1,5,1
"6521","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2012,1,5,1
"6522","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2013,1,5,1
"6523","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2014,1,5,1
"6524","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2015,1,5,1
"6525","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2016,1,5,1
"6526","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Georges Bank",2,2017,0,4,1
"6527","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2005,1,4,1
"6528","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2006,1,4,1
"6529","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2007,1,4,1
"6530","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2008,1,4,1
"6531","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2009,1,5,1
"6532","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2010,1,5,1
"6533","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2011,1,5,1
"6534","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2012,1,5,1
"6535","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2013,1,5,1
"6536","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2014,1,5,1
"6537","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2015,1,5,1
"6538","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2016,1,5,1
"6539","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Gulf of Maine",3,2017,0,4,1
"6540","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2005,1,4,1
"6541","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2006,1,4,1
"6542","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2007,1,4,1
"6543","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2008,1,4,1
"6544","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2009,1,5,1
"6545","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2010,1,5,1
"6546","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2011,1,5,1
"6547","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2012,1,5,1
"6548","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2013,1,5,1
"6549","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2014,1,5,1
"6550","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2015,1,5,1
"6551","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2016,1,5,1
"6552","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Mid-Atlantic Bight",4,2017,0,4,1
"6553","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2005,1,4,1
"6554","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2006,1,4,1
"6555","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2007,1,4,1
"6556","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2008,1,4,1
"6557","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2009,1,5,1
"6558","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2010,1,5,1
"6559","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2011,1,5,1
"6560","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2012,1,5,1
"6561","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2013,1,5,1
"6562","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2014,1,5,1
"6563","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2015,1,5,1
"6564","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2016,1,5,1
"6565","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Connecticut",5,2017,0,4,1
"6566","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2005,1,4,1
"6567","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2006,1,4,1
"6568","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2007,1,4,1
"6569","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2008,1,4,1
"6570","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2009,1,5,1
"6571","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2010,1,5,1
"6572","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2011,1,5,1
"6573","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2012,1,5,1
"6574","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2013,1,5,1
"6575","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2014,1,5,1
"6576","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2015,1,5,1
"6577","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2016,1,5,1
"6578","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Maine",6,2017,0,4,1
"6579","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2005,1,4,1
"6580","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2006,1,4,1
"6581","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2007,1,4,1
"6582","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2008,1,4,1
"6583","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2009,1,5,1
"6584","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2010,1,5,1
"6585","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2011,1,5,1
"6586","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2012,1,5,1
"6587","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2013,1,5,1
"6588","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2014,1,5,1
"6589","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2015,1,5,1
"6590","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2016,1,5,1
"6591","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-North",7,2017,0,4,1
"6592","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2005,1,4,1
"6593","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2006,1,4,1
"6594","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2007,1,4,1
"6595","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2008,1,4,1
"6596","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2009,1,5,1
"6597","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2010,1,5,1
"6598","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2011,1,5,1
"6599","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2012,1,5,1
"6600","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2013,1,5,1
"6601","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2014,1,5,1
"6602","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2015,1,5,1
"6603","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2016,1,5,1
"6604","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Massachusetts-South",8,2017,0,4,1
"6605","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2005,1,4,1
"6606","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2006,1,4,1
"6607","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2007,1,4,1
"6608","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2008,1,4,1
"6609","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2009,1,5,1
"6610","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2010,1,5,1
"6611","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2011,1,5,1
"6612","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2012,1,5,1
"6613","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2013,1,5,1
"6614","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2014,1,5,1
"6615","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2015,1,5,1
"6616","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2016,1,5,1
"6617","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New Hampshire",9,2017,0,4,1
"6618","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2005,1,4,1
"6619","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2006,1,4,1
"6620","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2007,1,4,1
"6621","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2008,1,4,1
"6622","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2009,1,5,1
"6623","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2010,1,5,1
"6624","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2011,1,5,1
"6625","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2012,1,5,1
"6626","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2013,1,5,1
"6627","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2014,1,5,1
"6628","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2015,1,5,1
"6629","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2016,1,5,1
"6630","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"New York",10,2017,0,4,1
"6631","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2005,1,4,1
"6632","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2006,1,4,1
"6633","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2007,1,4,1
"6634","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2008,1,4,1
"6635","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2009,1,5,1
"6636","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2010,1,5,1
"6637","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2011,1,5,1
"6638","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2012,1,5,1
"6639","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2013,1,5,1
"6640","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2014,1,5,1
"6641","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2015,1,5,1
"6642","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2016,1,5,1
"6643","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Rhode Island",11,2017,0,4,1
"6644","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Northeast",12,2005,1,4,1
"6645","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Northeast",12,2006,1,4,1
"6646","MENHADEN","atlantic menhaden","Atlantic","MENATLAN","RAM",NA,"Northeast",12,2007,1,4,1
