SITE_ID,LON_DD,LAT_DD,ALBERS_X,ALBERS_Y,PSTL_CODE,EPA_REG,NCA_REGION,SAMPYEAR,ESTUARY,STATUS_ALL,WGT_56_CAT,WGT_NCA_56,WGT_91_CAT,WGT_NCA_91,CHG_PERIOD,CH9156_USE,CH9156_WGT,NCCA_SQI_STATUS
TX01-0027,-96.5583,28.325,,,TX,EPA_REG_6,Gulf_Coast,2001,Espiritu Santo Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0028,-96.7425,28.2914,,,TX,EPA_REG_6,Gulf_Coast,2001,San Antonio Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0029,-97.1083,28.1411,,,TX,EPA_REG_6,Gulf_Coast,2001,Copano Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0030,-97.025,27.9928,,,TX,EPA_REG_6,Gulf_Coast,2001,Aransas Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0031,-97.0747,27.9256,,,TX,EPA_REG_6,Gulf_Coast,2001,Aransas Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0032,-97.4583,27.8583,,,TX,EPA_REG_6,Gulf_Coast,2001,Nueches Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0033,-97.3583,27.8083,,,TX,EPA_REG_6,Gulf_Coast,2001,Corpus Christi Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0034,-97.175,27.8081,,,TX,EPA_REG_6,Gulf_Coast,2001,Corpus Christi Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0035,-97.3642,27.75,,,TX,EPA_REG_6,Gulf_Coast,2001,Corpus Christi Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0036,-97.2919,27.7414,,,TX,EPA_REG_6,Gulf_Coast,2001,Corpus Christi Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0037,-97.2108,27.7261,,,TX,EPA_REG_6,Gulf_Coast,2001,Corpus Christi Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0038,-97.2599,27.6456,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0039,-97.3669,27.3945,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0040,-97.4184,27.2225,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0041,-97.4211,27.0399,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0042,-97.4248,27.0148,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0043,-97.4593,26.799,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0044,-97.4581,26.7747,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0045,-97.4083,26.6253,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0046,-97.3919,26.575,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0047,-97.3714,26.525,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0048,-97.3419,26.4086,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0049,-97.2417,26.2083,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0050,-97.2419,26.1417,,,TX,EPA_REG_6,Gulf_Coast,2001,Laguna Madre,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0051,-94.90305,29.50498,,,TX,EPA_REG_6,Gulf_Coast,2001,Galveston Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0052,-94.82592,29.49342,,,TX,EPA_REG_6,Gulf_Coast,2001,Galveston Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0053,-94.76017,29.47725,,,TX,EPA_REG_6,Gulf_Coast,2001,Galveston Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0054,-94.89167,29.44167,,,TX,EPA_REG_6,Gulf_Coast,2001,Galveston Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0055,-94.86927,29.37755,,,TX,EPA_REG_6,Gulf_Coast,2001,Texas City Canal,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0056,-94.89167,29.29139,,,TX,EPA_REG_6,Gulf_Coast,2001,West Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0057,-95.075,29.17528,,,TX,EPA_REG_6,Gulf_Coast,2001,West Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0058,-95.05639,29.14444,,,TX,EPA_REG_6,Gulf_Coast,2001,West Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX01-0059,-95.12556,29.10861,,,TX,EPA_REG_6,Gulf_Coast,2001,West Bay,Target_Sampled,,0,TX,21.78985342,Period_1999_2001,Include,21.77488874,
TX05-0001,-94.82075,29.63228,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0002,-95.79178,28.70833,,,TX,EPA_REG_6,Gulf_Coast,2005,East Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0003,-97.20847,28.09142,,,TX,EPA_REG_6,Gulf_Coast,2005,Copano Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0004,-96.40844,28.65842,,,TX,EPA_REG_6,Gulf_Coast,2005,Carancahua Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0005,-97.27511,27.79172,,,TX,EPA_REG_6,Gulf_Coast,2005,Corpus Christi Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0006,-96.5085,28.59192,,,TX,EPA_REG_6,Gulf_Coast,2005,Lavaca Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0007,-94.87294,29.41378,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0008,-96.32525,28.47461,,,TX,EPA_REG_6,Gulf_Coast,2005,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0009,-94.91453,29.61842,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0010,-97.40225,27.29014,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0011,-93.85833,29.82528,,,TX,EPA_REG_6,Gulf_Coast,2005,Sabine Lake,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0012,-97.225,26.19175,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0013,-94.95889,29.57461,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0014,-97.37675,26.53806,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0015,-97.02511,28.09178,,,TX,EPA_REG_6,Gulf_Coast,2005,Aransas Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0016,-97.42453,26.64258,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0017,-94.6445,29.54617,,,TX,EPA_REG_6,Gulf_Coast,2005,East Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0018,-96.12503,28.59197,,,TX,EPA_REG_6,Gulf_Coast,2005,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0019,-97.29158,27.70878,,,TX,EPA_REG_6,Gulf_Coast,2005,Corpus Christi Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0020,-96.45894,28.377,,,TX,EPA_REG_6,Gulf_Coast,2005,Espiritu Santo Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0021,-97.27472,27.74139,,,TX,EPA_REG_6,Gulf_Coast,2005,Corpus Christi Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0022,-96.62514,28.69178,,,TX,EPA_REG_6,Gulf_Coast,2005,Lavaca Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0023,-94.81694,29.3585,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0024,-96.44142,28.54183,,,TX,EPA_REG_6,Gulf_Coast,2005,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0025,-94.70706,29.45722,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0026,-97.3585,27.45861,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0027,-93.82539,29.90858,,,TX,EPA_REG_6,Gulf_Coast,2005,Sabine Lake,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0028,-97.525,27.34167,,,TX,EPA_REG_6,Gulf_Coast,2005,Alazan Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0029,-95.16414,29.19761,,,TX,EPA_REG_6,Gulf_Coast,2005,Chocolate Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0030,-97.37514,26.50519,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0031,-96.79175,28.45889,,,TX,EPA_REG_6,Gulf_Coast,2005,Guadalupe Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0032,-97.31122,26.00589,,,TX,EPA_REG_6,Gulf_Coast,2005,Brwnsvil Ship Channel,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Exclude,0,GOOD
TX05-0033,-97.00894,27.99222,,,TX,EPA_REG_6,Gulf_Coast,2005,Aransas Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0034,-96.67483,28.27517,,,TX,EPA_REG_6,Gulf_Coast,2005,San Antonio Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0035,-95.15375,29.11514,,,TX,EPA_REG_6,Gulf_Coast,2005,West Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0036,-97.17856,26.07689,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0037,-94.91328,29.44872,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0038,-97.33189,26.33764,,,TX,EPA_REG_6,Gulf_Coast,2005,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0039,-94.71797,29.65086,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0040,-97.45839,27.27517,,,TX,EPA_REG_6,Gulf_Coast,2005,Baffin Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0041,-97.36167,27.86342,,,TX,EPA_REG_6,Gulf_Coast,2005,Nueches Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0042,-97.10897,28.12522,,,TX,EPA_REG_6,Gulf_Coast,2005,Copano Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0043,-94.76778,29.73333,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX05-0044,-96.25803,28.52489,,,TX,EPA_REG_6,Gulf_Coast,2005,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX05-0045,-97.12492,27.79158,,,TX,EPA_REG_6,Gulf_Coast,2005,Corpus Christi Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0046,-96.32428,28.57514,,,TX,EPA_REG_6,Gulf_Coast,2005,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0047,-94.77031,29.60003,,,TX,EPA_REG_6,Gulf_Coast,2005,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0048,-96.25806,28.67519,,,TX,EPA_REG_6,Gulf_Coast,2005,Tres Palacios Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0049,-96.97544,28.04206,,,TX,EPA_REG_6,Gulf_Coast,2005,Aransas Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX05-0050,-96.72503,28.24203,,,TX,EPA_REG_6,Gulf_Coast,2005,San Antonio Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0001,-97.08828,27.95014,,,TX,EPA_REG_6,Gulf_Coast,2006,Redfish Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX06-0002,-96.74164,28.27483,,,TX,EPA_REG_6,Gulf_Coast,2006,San Antonio Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0003,-95.03833,29.19972,,,TX,EPA_REG_6,Gulf_Coast,2006,West Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX06-0004,-97.27722,26.25028,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX06-0005,-94.716,29.49631,,,TX,EPA_REG_6,Gulf_Coast,2006,East Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0006,-97.52536,27.34181,,,TX,EPA_REG_6,Gulf_Coast,2006,Alazan Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0007,-93.82475,29.94236,,,TX,EPA_REG_6,Gulf_Coast,2006,Sabine Lake,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0008,-97.55858,27.27511,,,TX,EPA_REG_6,Gulf_Coast,2006,Baffin Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0009,-97.44178,27.84197,,,TX,EPA_REG_6,Gulf_Coast,2006,Nueches Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0010,-96.79147,28.19175,,,TX,EPA_REG_6,Gulf_Coast,2006,San Antonio Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX06-0011,-94.93442,29.70889,,,TX,EPA_REG_6,Gulf_Coast,2006,Cedar Bayou,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0012,-96.48139,28.5025,,,TX,EPA_REG_6,Gulf_Coast,2006,Powderhorn Lake,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX06-0013,-97.125,27.85833,,,TX,EPA_REG_6,Gulf_Coast,2006,Redfish Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0014,-96.57514,28.59172,,,TX,EPA_REG_6,Gulf_Coast,2006,Lavaca Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0015,-94.73569,29.58806,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0016,-96.24139,28.67472,,,TX,EPA_REG_6,Gulf_Coast,2006,Tres Palacios Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0017,-97.17553,28.07503,,,TX,EPA_REG_6,Gulf_Coast,2006,Copano Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0018,-96.74167,28.32464,,,TX,EPA_REG_6,Gulf_Coast,2006,San Antonio Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0019,-93.85075,29.70247,,,TX,EPA_REG_6,Gulf_Coast,2006,Sabine Pass,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0020,-97.22472,26.09167,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0021,-94.86772,29.50067,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,Not Assessed
TX06-0022,-97.25781,26.30983,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX06-0023,-96.97369,28.05719,,,TX,EPA_REG_6,Gulf_Coast,2006,Aransas Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0024,-97.42394,27.10325,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX06-0025,-97.45881,27.84167,,,TX,EPA_REG_6,Gulf_Coast,2006,Nueches Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0026,-96.83356,28.18692,,,TX,EPA_REG_6,Gulf_Coast,2006,Ayres Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0027,-94.77972,29.46333,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0028,-96.27481,28.52464,,,TX,EPA_REG_6,Gulf_Coast,2006,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0029,-97.15281,28.15425,,,TX,EPA_REG_6,Gulf_Coast,2006,Mission Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0030,-96.30756,28.59161,,,TX,EPA_REG_6,Gulf_Coast,2006,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0031,-94.82242,29.693,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0032,-95.90856,28.67511,,,TX,EPA_REG_6,Gulf_Coast,2006,East Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0033,-94.81258,29.54308,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0034,-96.00786,28.60833,,,TX,EPA_REG_6,Gulf_Coast,2006,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0035,-97.29189,27.59183,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX06-0036,-96.60839,28.32508,,,TX,EPA_REG_6,Gulf_Coast,2006,Espiritu Santo Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0037,-97.29172,27.79253,,,TX,EPA_REG_6,Gulf_Coast,2006,Corpus Christi Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0038,-96.42458,28.54133,,,TX,EPA_REG_6,Gulf_Coast,2006,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0039,-94.85458,29.31339,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0040,-96.35806,28.52528,,,TX,EPA_REG_6,Gulf_Coast,2006,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0041,-94.59878,29.51064,,,TX,EPA_REG_6,Gulf_Coast,2006,East Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0042,-97.30836,27.57489,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,FAIR
TX06-0043,-93.76183,29.94175,,,TX,EPA_REG_6,Gulf_Coast,2006,Sabine Lake,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0044,-97.24278,26.15722,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0045,-94.92456,29.23519,,,TX,EPA_REG_6,Gulf_Coast,2006,West Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0046,-97.30728,26.42778,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,POOR
TX06-0047,-96.85839,28.12503,,,TX,EPA_REG_6,Gulf_Coast,2006,Mesquite Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0048,-97.44183,26.70831,,,TX,EPA_REG_6,Gulf_Coast,2006,Laguna Madre,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0049,-94.80758,29.61992,,,TX,EPA_REG_6,Gulf_Coast,2006,Galveston Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
TX06-0050,-96.17525,28.55828,,,TX,EPA_REG_6,Gulf_Coast,2006,Matagorda Bay,Target_Sampled,TX,22.50180814,,0,Period_2005_2006,Include,22.65468223,GOOD
VA00-0004,-76.03,37.6962,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0005,-76.2142,37.6113,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0007,-76.226,37.3307,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0008,-75.941,37.722,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0009,-76.102,37.6153,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0010,-76.1942,37.5667,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0011,-76.1062,37.4625,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0012,-76.0852,37.224,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0014,-75.9247,37.6372,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0015,-76.0407,37.4005,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0016,-76.0353,37.2252,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
VA00-0017,-76.0107,37.1682,,,VA,EPA_REG_3,East_Coast,2000,Chesapeake Bay Mainstem,Target_Sampled,,0,VA_CB_MainStem,53.81785823,Period_1999_2001,Include,54.92954651,
