"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"1297","WEAKFISHATLC","Weakfish Atlantic Coast",1981,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1298","WEAKFISHATLC","Weakfish Atlantic Coast",1982,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1299","WEAKFISHATLC","Weakfish Atlantic Coast",1983,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1300","WEAKFISHATLC","Weakfish Atlantic Coast",1984,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1301","WEAKFISHATLC","Weakfish Atlantic Coast",1985,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1302","WEAKFISHATLC","Weakfish Atlantic Coast",1986,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1303","WEAKFISHATLC","Weakfish Atlantic Coast",1987,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1304","WEAKFISHATLC","Weakfish Atlantic Coast",1988,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1305","WEAKFISHATLC","Weakfish Atlantic Coast",1989,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1306","WEAKFISHATLC","Weakfish Atlantic Coast",1990,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1307","WEAKFISHATLC","Weakfish Atlantic Coast",1991,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1308","WEAKFISHATLC","Weakfish Atlantic Coast",1992,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1309","WEAKFISHATLC","Weakfish Atlantic Coast",1993,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1310","WEAKFISHATLC","Weakfish Atlantic Coast",1994,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1311","WEAKFISHATLC","Weakfish Atlantic Coast",1995,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1312","WEAKFISHATLC","Weakfish Atlantic Coast",1996,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1313","WEAKFISHATLC","Weakfish Atlantic Coast",1997,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1314","WEAKFISHATLC","Weakfish Atlantic Coast",1998,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1315","WEAKFISHATLC","Weakfish Atlantic Coast",1999,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1316","WEAKFISHATLC","Weakfish Atlantic Coast",2000,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1317","WEAKFISHATLC","Weakfish Atlantic Coast",2001,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1318","WEAKFISHATLC","Weakfish Atlantic Coast",2002,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1319","WEAKFISHATLC","Weakfish Atlantic Coast",2003,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1320","WEAKFISHATLC","Weakfish Atlantic Coast",2004,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1321","WEAKFISHATLC","Weakfish Atlantic Coast",2005,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1322","WEAKFISHATLC","Weakfish Atlantic Coast",2006,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1323","WEAKFISHATLC","Weakfish Atlantic Coast",2007,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1324","WEAKFISHATLC","Weakfish Atlantic Coast",2008,NA,"F/Fmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"1325","WMARLINATL","White marlin Atlantic",1956,0,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1326","WMARLINATL","White marlin Atlantic",1957,0.045443228,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1327","WMARLINATL","White marlin Atlantic",1958,0.045443228,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1328","WMARLINATL","White marlin Atlantic",1959,0.036354583,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1329","WMARLINATL","White marlin Atlantic",1960,0.090886457,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1330","WMARLINATL","White marlin Atlantic",1961,0.236304788,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1331","WMARLINATL","White marlin Atlantic",1962,0.608939261,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1332","WMARLINATL","White marlin Atlantic",1963,0.827066758,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1333","WMARLINATL","White marlin Atlantic",1964,1.281499042,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1334","WMARLINATL","White marlin Atlantic",1965,1.91770424,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1335","WMARLINATL","White marlin Atlantic",1966,1.645044869,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1336","WMARLINATL","White marlin Atlantic",1967,0.754357592,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1337","WMARLINATL","White marlin Atlantic",1968,1.090637483,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1338","WMARLINATL","White marlin Atlantic",1969,1.263321751,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1339","WMARLINATL","White marlin Atlantic",1970,1.263321751,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1340","WMARLINATL","White marlin Atlantic",1971,1.399651436,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1341","WMARLINATL","White marlin Atlantic",1972,1.508715184,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1342","WMARLINATL","White marlin Atlantic",1973,1.308764979,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1343","WMARLINATL","White marlin Atlantic",1974,1.290587688,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1344","WMARLINATL","White marlin Atlantic",1975,1.308764979,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1345","WMARLINATL","White marlin Atlantic",1976,1.408740082,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1346","WMARLINATL","White marlin Atlantic",1977,0.908864569,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1347","WMARLINATL","White marlin Atlantic",1978,0.790712175,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1348","WMARLINATL","White marlin Atlantic",1979,0.845244049,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1349","WMARLINATL","White marlin Atlantic",1980,0.808889466,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1350","WMARLINATL","White marlin Atlantic",1981,0.999751026,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1351","WMARLINATL","White marlin Atlantic",1982,0.936130506,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1352","WMARLINATL","White marlin Atlantic",1983,1.572335704,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1353","WMARLINATL","White marlin Atlantic",1984,1.090637483,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1354","WMARLINATL","White marlin Atlantic",1985,1.554158413,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1355","WMARLINATL","White marlin Atlantic",1986,1.535981121,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1356","WMARLINATL","White marlin Atlantic",1987,1.499626538,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1357","WMARLINATL","White marlin Atlantic",1988,1.399651436,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1358","WMARLINATL","White marlin Atlantic",1989,1.899526949,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1359","WMARLINATL","White marlin Atlantic",1990,1.944970177,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1360","WMARLINATL","White marlin Atlantic",1991,1.926792886,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1361","WMARLINATL","White marlin Atlantic",1992,1.799551846,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1362","WMARLINATL","White marlin Atlantic",1993,1.763197263,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1363","WMARLINATL","White marlin Atlantic",1994,2.417579753,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1364","WMARLINATL","White marlin Atlantic",1995,2.163097674,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1365","WMARLINATL","White marlin Atlantic",1996,2.181274965,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1366","WMARLINATL","White marlin Atlantic",1997,2.063122571,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1367","WMARLINATL","White marlin Atlantic",1998,2.353959233,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1368","WMARLINATL","White marlin Atlantic",1999,2.244895485,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1369","WMARLINATL","White marlin Atlantic",2000,2.244895485,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1370","WMARLINATL","White marlin Atlantic",2001,1.735931326,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1371","WMARLINATL","White marlin Atlantic",2002,1.681399452,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1372","WMARLINATL","White marlin Atlantic",2003,1.345119562,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1373","WMARLINATL","White marlin Atlantic",2004,1.281499042,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1374","WMARLINATL","White marlin Atlantic",2005,1.11790342,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1375","WMARLINATL","White marlin Atlantic",2006,0.754357592,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1376","WMARLINATL","White marlin Atlantic",2007,0.99066238,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1377","WMARLINATL","White marlin Atlantic",2008,1.072460191,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1378","WMARLINATL","White marlin Atlantic",2009,1.163346648,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1379","WMARLINATL","White marlin Atlantic",2010,0.718003009,"F/Fmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"1380","YFINATL","Yellowfin tuna Atlantic",1950,0.0039,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1381","YFINATL","Yellowfin tuna Atlantic",1951,0.0043,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1382","YFINATL","Yellowfin tuna Atlantic",1952,0.0087,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1383","YFINATL","Yellowfin tuna Atlantic",1953,0.0112,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1384","YFINATL","Yellowfin tuna Atlantic",1954,0.0105,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1385","YFINATL","Yellowfin tuna Atlantic",1955,0.0131,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1386","YFINATL","Yellowfin tuna Atlantic",1956,0.02,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1387","YFINATL","Yellowfin tuna Atlantic",1957,0.0722,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1388","YFINATL","Yellowfin tuna Atlantic",1958,0.125,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1389","YFINATL","Yellowfin tuna Atlantic",1959,0.181,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1390","YFINATL","Yellowfin tuna Atlantic",1960,0.219,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1391","YFINATL","Yellowfin tuna Atlantic",1961,0.191,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1392","YFINATL","Yellowfin tuna Atlantic",1962,0.19,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1393","YFINATL","Yellowfin tuna Atlantic",1963,0.216,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1394","YFINATL","Yellowfin tuna Atlantic",1964,0.234,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1395","YFINATL","Yellowfin tuna Atlantic",1965,0.233,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1396","YFINATL","Yellowfin tuna Atlantic",1966,0.204,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1397","YFINATL","Yellowfin tuna Atlantic",1967,0.21,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1398","YFINATL","Yellowfin tuna Atlantic",1968,0.298,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1399","YFINATL","Yellowfin tuna Atlantic",1969,0.341,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1400","YFINATL","Yellowfin tuna Atlantic",1970,0.273,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1401","YFINATL","Yellowfin tuna Atlantic",1971,0.275,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1402","YFINATL","Yellowfin tuna Atlantic",1972,0.354,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1403","YFINATL","Yellowfin tuna Atlantic",1973,0.362,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1404","YFINATL","Yellowfin tuna Atlantic",1974,0.416,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1405","YFINATL","Yellowfin tuna Atlantic",1975,0.498,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1406","YFINATL","Yellowfin tuna Atlantic",1976,0.514,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1407","YFINATL","Yellowfin tuna Atlantic",1977,0.555,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1408","YFINATL","Yellowfin tuna Atlantic",1978,0.587,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1409","YFINATL","Yellowfin tuna Atlantic",1979,0.573,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1410","YFINATL","Yellowfin tuna Atlantic",1980,0.602,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1411","YFINATL","Yellowfin tuna Atlantic",1981,0.748,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1412","YFINATL","Yellowfin tuna Atlantic",1982,0.83,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1413","YFINATL","Yellowfin tuna Atlantic",1983,0.872,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1414","YFINATL","Yellowfin tuna Atlantic",1984,0.616,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1415","YFINATL","Yellowfin tuna Atlantic",1985,0.861,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1416","YFINATL","Yellowfin tuna Atlantic",1986,0.837,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1417","YFINATL","Yellowfin tuna Atlantic",1987,0.849,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1418","YFINATL","Yellowfin tuna Atlantic",1988,0.816,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1419","YFINATL","Yellowfin tuna Atlantic",1989,1,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1420","YFINATL","Yellowfin tuna Atlantic",1990,1.27,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1421","YFINATL","Yellowfin tuna Atlantic",1991,1.17,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1422","YFINATL","Yellowfin tuna Atlantic",1992,1.21,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1423","YFINATL","Yellowfin tuna Atlantic",1993,1.26,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1424","YFINATL","Yellowfin tuna Atlantic",1994,1.42,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1425","YFINATL","Yellowfin tuna Atlantic",1995,1.34,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1426","YFINATL","Yellowfin tuna Atlantic",1996,1.34,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1427","YFINATL","Yellowfin tuna Atlantic",1997,1.27,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1428","YFINATL","Yellowfin tuna Atlantic",1998,1.37,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1429","YFINATL","Yellowfin tuna Atlantic",1999,1.33,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1430","YFINATL","Yellowfin tuna Atlantic",2000,1.31,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1431","YFINATL","Yellowfin tuna Atlantic",2001,1.58,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1432","YFINATL","Yellowfin tuna Atlantic",2002,1.44,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1433","YFINATL","Yellowfin tuna Atlantic",2003,1.32,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1434","YFINATL","Yellowfin tuna Atlantic",2004,1.29,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1435","YFINATL","Yellowfin tuna Atlantic",2005,1.08,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1436","YFINATL","Yellowfin tuna Atlantic",2006,1.07,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1437","YFINATL","Yellowfin tuna Atlantic",2007,0.946,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1438","YFINATL","Yellowfin tuna Atlantic",2008,1.02,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1439","YFINATL","Yellowfin tuna Atlantic",2009,1.06,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1440","YFINATL","Yellowfin tuna Atlantic",2010,0.99,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1441","YFINATL","Yellowfin tuna Atlantic",2011,0.907,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1442","YFINATL","Yellowfin tuna Atlantic",2012,0.894,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1443","YFINATL","Yellowfin tuna Atlantic",2013,0.803,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1444","YFINATL","Yellowfin tuna Atlantic",2014,0.77,"F/Fmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"1445",NA,"American lobster Gulf of Maine",2005,0.857142857142857,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1446",NA,"American lobster Gulf of Maine",2005,1.61532145839132,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"1447",NA,"American lobster Southern New England",2005,0.340425531914894,"F/Fmsy","Homarus americanus","American lobster","Southern New England"
"1448",NA,"American lobster Southern New England",2005,0.927144662034112,"B/Bmsy","Homarus americanus","American lobster","Southern New England"
"1449",NA,"American lobster Gulf of Maine",2006,0.857142857142857,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1450",NA,"American lobster Gulf of Maine",2006,1.61532145839132,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"1451",NA,"American lobster Southern New England",2006,0.340425531914894,"F/Fmsy","Homarus americanus","American lobster","Southern New England"
"1452",NA,"American lobster Southern New England",2006,0.927144662034112,"B/Bmsy","Homarus americanus","American lobster","Southern New England"
"1453",NA,"American lobster Gulf of Maine",2007,0.857142857142857,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1454",NA,"American lobster Gulf of Maine",2007,1.61532145839132,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"1455",NA,"American lobster Southern New England",2007,0.340425531914894,"F/Fmsy","Homarus americanus","American lobster","Southern New England"
"1456",NA,"American lobster Southern New England",2007,0.927144662034112,"B/Bmsy","Homarus americanus","American lobster","Southern New England"
"1457",NA,"American lobster Gulf of Maine",2011,1.04347826086957,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1458",NA,"American lobster Gulf of Maine",2011,2.31775700934579,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"1459",NA,"American lobster Southern New England",2011,0.72972972972973,"F/Fmsy","Homarus americanus","American lobster","Southern New England"
"1460",NA,"American lobster Southern New England",2011,0.3125,"B/Bmsy","Homarus americanus","American lobster","Southern New England"
"1461",NA,"American lobster Gulf of Maine",2012,1.04347826086957,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1462",NA,"American lobster Gulf of Maine",2012,2.31775700934579,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"1463",NA,"American lobster Southern New England",2012,0.72972972972973,"F/Fmsy","Homarus americanus","American lobster","Southern New England"
"1464",NA,"American lobster Southern New England",2012,0.3125,"B/Bmsy","Homarus americanus","American lobster","Southern New England"
